label,age,annual_income,tenure_months,support_tickets_90d,avg_monthly_spend,days_since_last_login,num_products,discount_pct,region_East,region_North,region_South,region_West,plan_Basic,plan_Plus,plan_Premium,channel_Mobile,channel_Phone,channel_Web
0,2.1194,-1.0432,1.7794,-0.114,0.3441,-0.4911,0.0323,-0.3069,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.0874,-0.4187,0.4279,0.6097,-1.2345,3.1051,0.777,-0.9869,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.276,1.1348,-0.9628,-1.5614,1.0753,-0.8786,-0.7124,-0.7214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.1762,1.981,-0.1598,-0.114,-0.1207,-0.4528,-1.4572,0.1205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7989,1.618,0.1145,-0.114,0.0376,-0.6281,-0.7124,-0.2518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.6103,-0.5428,-0.3752,1.3334,-0.3299,1.2753,-0.7124,0.3926,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.6103,-1.2135,-1.3872,-0.114,0.7322,0.9689,0.777,0.1918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.0499,0.1269,-0.9106,-0.114,0.7427,-0.7209,-0.7124,0.1853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.9931,-1.9034,-0.5972,-0.114,0.2898,-0.8992,1.5217,0.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.0444,0.3207,2.465,-0.114,0.5217,-0.0359,1.5217,-0.7295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.7101,-0.1799,0.2842,-0.8377,-0.263,-0.5869,-0.7124,1.9631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.9876,-0.5185,-1.2632,-0.114,0.499,0.0879,-0.7124,-0.1515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.2385,-1.7187,-0.323,0.6097,-0.3901,-0.9493,-0.7124,1.1972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8988,0.5232,1.4595,-0.8377,-0.0466,-0.8432,0.777,0.3245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.4272,-0.5894,-0.7213,0.6097,-0.3261,0.1306,0.777,-0.6145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.4217,-1.267,1.0155,1.3334,-0.5105,-0.7519,0.0323,0.2468,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.6158,-2.2314,-1.2501,-0.8377,-0.7449,0.8864,0.0323,0.0331,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.8988,-0.0522,-1.5831,1.3334,0.4236,-0.9228,1.5217,-0.1563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.233,1.8616,1.2636,0.6097,1.2752,-0.7475,-0.7124,1.3251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.233,1.7435,-0.6364,-0.114,1.1346,5.2856,0.0323,-0.6518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.6158,-0.509,-0.5776,-0.8377,-1.3183,-0.4366,0.0323,0.7989,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.5215,-0.6633,-0.0422,-0.114,1.2537,-0.3438,0.0323,0.3909,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.233,0.4755,0.2451,0.6097,-0.3703,-0.7872,0.777,-0.1288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.559,-1.0846,-1.5309,-0.114,0.5583,-0.0786,0.0323,-1.2654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.4647,0.298,-0.7735,-0.8377,-0.9643,0.2603,-0.7124,0.4266,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8044,0.7916,-0.1793,-0.8377,0.0949,-0.6193,0.777,-0.4656,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.2385,1.2817,0.2385,1.3334,0.2683,0.7111,0.0323,-1.131,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.233,-0.1295,-0.9694,-0.114,-1.5485,-0.3438,0.0323,0.0266,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.4592,-0.2395,-0.4209,-1.5614,0.5659,-0.5088,1.5217,-1.1634,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.7989,-0.9565,-0.7278,1.3334,1.311,-0.1994,-1.4572,0.2905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.2385,-0.9022,-0.0096,-1.5614,-0.2251,-0.1567,2.2664,0.6921,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.0499,-0.2638,1.1983,-0.8377,1.3253,-0.8064,-0.7124,-0.8072,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.0874,0.3677,-0.5319,0.6097,-0.2402,-0.4867,-0.7124,1.6263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.0499,0.9485,-1.1848,0.6097,0.8096,-0.578,0.0323,-0.4057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.3329,-0.877,-0.8127,-0.8377,-2.2903,-0.4896,-0.7124,2.3824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.3274,1.5643,2.1777,-0.114,2.3949,0.3914,-0.7124,-0.6275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.8988,-0.3113,-0.9106,-0.114,1.4621,-0.3497,-1.4572,0.854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.516,-0.0457,-1.1,0.6097,-0.3362,1.7188,-0.7124,0.4897,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.5535,-0.8175,-0.5842,0.6097,-0.0102,-0.6473,-0.7124,-0.6631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.1442,-2.2314,-0.323,2.0571,0.2422,-0.4661,-0.7124,-0.2065,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.3274,0.9171,-0.6821,-0.8377,-1.5073,0.5004,-0.7124,-1.5989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7046,0.7606,-1.2501,0.6097,0.4009,-0.2245,-1.4572,-0.4963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.4272,-0.3221,0.1014,-0.114,0.3672,-0.2215,0.777,-0.0997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.1387,0.0483,-0.0031,-0.114,-0.9996,-0.9272,-0.7124,-0.6825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.0499,0.5257,0.5389,0.6097,1.0837,-0.4926,0.0323,-1.212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0444,-1.6845,-0.0292,-0.8377,0.765,-0.6782,-0.7124,0.0428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.8988,-0.5855,1.9884,1.3334,0.9372,5.6495,-0.7124,-0.6339,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.0499,0.8216,0.6499,-0.8377,-0.0398,-0.6267,-0.7124,0.0169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.4217,-1.3567,0.3691,-1.5614,-1.4787,1.0868,-0.7124,-0.0462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.4592,0.2892,1.2636,-0.114,0.9393,0.0997,1.5217,2.2642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.9876,-1.4655,-0.0945,-1.5614,-0.3219,-0.581,2.2664,2.6075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,2.2137,0.473,-0.4079,2.0571,-1.4526,-0.2289,-0.7124,1.092,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.8044,-0.0609,0.0884,-1.5614,1.3173,0.7774,-1.4572,1.0742,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.8933,-1.7404,-1.4003,0.6097,2.0725,1.0779,0.777,0.8038,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.1387,1.2156,-0.0945,-0.114,-0.0904,-0.8123,1.5217,1.181,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2.2137,-0.8041,-0.323,-0.8377,2.1327,-0.5825,1.5217,1.6603,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.8988,-0.8845,0.2059,-0.114,0.0435,-0.5898,1.5217,-1.1715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.8988,0.1903,1.022,-0.8377,-0.433,-0.939,0.777,-0.3555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.7101,1.1984,0.4018,-0.114,-0.6856,-0.1066,0.0323,0.2663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,-1.9362,-1.1031,-0.8127,2.0571,1.6052,0.8672,-1.4572,2.3274,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.6158,-0.0226,0.7609,-0.114,-0.8367,-0.5206,0.777,-0.1142,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.8044,0.433,2.0145,-0.114,0.6943,0.3103,0.777,-1.2346,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.1387,0.7141,1.0677,0.6097,-0.6136,-0.0344,0.0323,0.5043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.3274,0.1647,-1.1457,-0.114,-0.5138,-0.5294,-0.7124,-1.5892,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.9307,-0.4132,0.3887,1.3334,0.9923,-0.8344,0.0323,-1.2168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.8933,-0.903,-1.0804,-0.8377,-0.0102,-0.3438,-0.7124,1.2183,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.6158,0.0686,-0.4862,0.6097,-0.4579,0.8658,-1.4572,-0.5255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.9931,-1.163,0.1732,-0.8377,1.0959,0.1291,1.5217,-0.5562,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.4217,-2.2314,0.0231,1.3334,1.5652,-0.9626,-0.7124,0.4282,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-1.4647,0.4413,1.0351,-0.8377,0.6025,-0.7475,1.5217,-0.5109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.8364,0.9382,2.0275,1.3334,-0.71,-0.911,0.0323,0.5431,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.1762,-2.2314,0.2908,-0.114,-0.5644,-0.1714,-0.7124,0.4249,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.5215,-1.0966,-0.5515,-0.8377,0.0321,0.3722,0.777,0.0218,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.8419,0.6354,-1.3872,-0.8377,0.2754,-0.8683,0.0323,-0.1401,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1.3648,2.1649,1.4464,-0.8377,-1.0468,0.7641,-0.7124,0.4767,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.1442,-0.0008,-0.3165,-0.114,0.6817,-0.2038,-1.4572,-1.0533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.2705,-0.7971,-0.2707,-0.8377,0.0376,0.1409,-1.4572,-0.1013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.7476,-0.0226,-0.1924,1.3334,-1.7822,2.423,1.5217,-0.9885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.7101,1.439,0.2385,0.6097,-0.987,-0.8963,1.5217,0.2047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.0499,-0.7098,0.2712,-1.5614,-0.558,1.237,0.777,-0.8946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.0444,-0.8728,-0.4732,0.6097,-0.1224,-0.8506,-0.7124,0.4962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.5215,-0.5363,-0.3295,-1.5614,1.8599,-0.5029,-0.7124,-0.0608,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.6103,-1.0367,-0.7409,-0.114,0.1921,0.8451,1.5217,0.6095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.1817,0.1075,-0.8127,0.6097,-0.8982,1.2871,-0.7124,-1.2184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.2385,1.7046,-0.8127,-0.114,0.1744,-0.304,0.777,2.1784,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.0444,0.3206,-0.336,0.6097,-0.4044,-0.1169,-0.7124,-0.1175,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.516,-0.2913,-0.9302,-1.5614,0.2792,0.1984,0.777,-0.8752,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.7046,-0.3333,-1.5831,-1.5614,0.5377,0.7317,0.0323,-0.5757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.1817,-1.6852,-0.5646,-0.114,1.1729,-0.8565,0.0323,1.6635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-1.6533,0.9161,-1.1195,0.6097,-0.0731,0.6109,0.777,1.6878,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.2705,-0.1057,-0.1271,0.6097,1.6073,-0.3512,0.777,0.8848,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.3274,-0.2149,-0.7409,0.6097,0.8686,-0.4071,0.0323,-1.1958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.8044,3.3724,0.2516,0.6097,-0.7635,-0.4528,-0.7124,-1.0322,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1.5535,0.2947,-1.0804,-1.5614,2.184,-0.2981,-0.7124,-0.9108,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0444,-0.8224,-1.335,-0.8377,0.2818,1.7983,0.0323,0.3019,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.1762,-0.4763,-0.323,0.6097,-0.8923,-0.22,0.0323,-0.5141,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.0444,1.1982,-0.5972,-0.8377,1.6212,1.9516,0.777,-0.5999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2.1194,0.0975,-1.1587,1.3334,2.0506,-0.7902,-1.4572,0.4946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.7421,-1.5523,0.6499,-0.114,-0.0819,0.2529,1.5217,0.1189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.3329,0.9545,-0.9955,1.3334,-0.5576,0.6212,0.777,-1.4629,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.9876,-0.7334,-0.8388,0.6097,-0.223,0.1085,-1.4572,-1.2395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.6103,1.969,0.9241,1.3334,0.6732,-0.086,0.0323,0.5885,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.3648,1.1255,0.3234,-0.114,1.2424,-0.1832,-1.4572,1.5631,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,-1.0874,-0.4986,-1.0543,1.3334,0.5276,0.9085,0.0323,0.6014,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.7046,1.3392,-0.5254,-1.5614,0.054,0.6713,-0.7124,1.317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.0819,0.0492,-1.1,-0.114,1.4646,-0.855,1.5217,-1.1278,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.8419,0.8838,0.8131,-0.114,-0.3648,0.8275,-0.7124,-1.2719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.276,-0.0226,0.8066,-0.114,0.9927,-0.469,-1.4572,-1.6248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.9362,-0.9229,2.354,0.6097,-0.3396,-0.7003,0.0323,1.4628,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.3329,-0.7073,3.0526,-0.114,0.3866,0.9718,0.0323,0.5804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7046,1.0722,-0.7474,1.3334,-0.1636,-0.4381,-0.7124,-0.0624,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.5535,-0.3789,0.565,0.6097,-0.1051,0.6021,0.0323,0.1189,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.0444,-0.4522,-1.3807,-0.114,-0.4301,-0.6871,0.777,1.8432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.6478,-1.0386,-0.0488,-0.114,1.3101,-0.9758,0.0323,-0.9302,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-1.4647,0.4275,0.2189,1.3334,-0.7891,-0.3438,-0.7124,-1.5665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.8419,2.1702,-0.9628,-0.8377,-0.7967,-0.8786,-1.4572,-0.9383,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.1442,-1.1581,-0.7866,-0.114,2.094,-0.3438,0.0323,-1.403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.3274,0.0028,0.8196,0.6097,0.9393,-0.6709,0.0323,2.8115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.0499,1.4787,0.2451,-0.8377,-2.4582,-0.4189,-0.7124,0.5464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.9362,-0.1076,2.0471,-0.8377,-0.6199,-0.8933,0.777,1.7995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.1442,0.4581,1.7925,2.7808,-1.8794,-0.6561,-0.7124,0.1303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.3703,-1.1526,-1.3024,-0.8377,-1.0093,0.4768,1.5217,0.4217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.6103,0.4325,-0.6821,0.6097,-2.5744,-0.8226,0.777,-0.3409,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.3274,-0.222,-1.0216,-0.114,-0.1872,0.0172,1.5217,1.3478,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.9931,1.0252,0.6238,-0.8377,-1.2025,1.4079,0.777,-0.0624,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.6158,1.2396,0.0557,-0.114,0.0119,0.11,-1.4572,-1.1763,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.1817,2.7306,-0.989,2.7808,-1.6904,0.6153,0.777,0.8265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.1442,0.5934,-0.9041,-0.114,-0.0102,-0.8697,-0.7124,0.0428,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.9876,0.3235,1.342,-0.114,-0.468,-0.7033,-1.4572,0.0655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.0874,0.1837,-0.5972,2.0571,1.4688,1.1737,0.0323,0.7487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.516,-0.3985,-1.4264,-0.8377,1.3771,0.2219,0.777,2.1266,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.6158,0.337,-1.0347,-1.5614,0.7448,-0.0035,0.777,2.5735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.8988,-0.3371,2.5107,-0.114,-0.3787,0.0628,-1.4572,2.1978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,-0.1442,0.1562,0.9698,-0.114,1.9571,-0.4675,-1.4572,0.2808,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.0874,1.3781,-1.1326,-0.8377,-1.6176,-0.936,0.777,0.9592,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.6158,-1.0933,-0.0488,-0.8377,-0.0102,0.4886,0.0323,-0.5546,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.276,1.1891,0.8719,-0.114,-0.1333,0.107,2.2664,0.535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.025,1.3776,-1.3089,-0.114,-0.0102,-0.3674,0.777,-0.1094,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.0499,-0.1485,1.0481,0.6097,-0.2533,1.2223,-0.7124,-1.2201,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8044,-2.2314,0.232,0.6097,-0.2339,-0.5884,-0.7124,0.8475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.1387,-0.6693,-0.8257,-0.8377,-1.5056,-0.6458,-0.7124,-0.9772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.1442,1.3562,0.4279,-0.8377,0.9069,0.9939,0.0323,-0.2535,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.2385,-0.0473,0.0753,1.3334,0.9144,0.5461,-1.4572,-0.2956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.6103,-1.0856,0.1471,-1.5614,0.7486,-0.2878,1.5217,1.4012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.7046,-0.5597,-0.0879,-1.5614,-0.6843,-0.8462,-1.4572,-0.4639,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6158,0.8709,-0.9237,-0.8377,-0.7626,-0.7489,0.0323,0.9754,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.6158,0.5584,-0.8127,-0.114,-1.3549,0.0422,0.0323,-1.0371,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.3329,-0.277,-0.4536,-0.114,0.0359,-0.5147,-0.7124,-0.7408,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.9362,-0.413,-0.1859,-0.114,-1.1402,0.7538,-0.7124,1.432,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,-1.6533,-0.4395,0.5062,-1.5614,-1.2383,1.8882,0.777,-0.6712,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.3648,-1.0038,2.5695,1.3334,-0.4768,0.5888,0.0323,-0.7878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.6478,1.6947,0.0035,0.6097,-0.5429,-0.5265,2.2664,0.943,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.3329,-0.3657,0.4801,-1.5614,-0.5921,0.5078,-0.7124,0.344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.516,1.2713,0.7935,-0.8377,-0.0102,-0.5663,1.5217,-0.689,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.233,1.5947,0.578,0.6097,0.0313,-0.8049,0.0323,0.4314,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,3.1568,-0.0226,-0.9433,0.6097,-0.34,-0.9478,0.0323,0.0331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.0819,-0.4819,1.5117,-0.8377,0.1361,-0.5132,0.0323,0.3585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.1442,0.4063,1.2179,-0.114,-1.0506,1.2591,1.5217,-0.8493,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.0874,-0.0487,-0.101,0.6097,-0.0102,-0.718,-1.4572,-1.0128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.7476,-0.9839,-0.9106,-0.8377,0.1033,-0.7593,-0.7124,-0.3555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.1387,0.3219,-0.2055,-1.5614,-1.5671,2.3715,-0.7124,-1.3269,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8044,-1.2767,-1.2632,-0.114,-0.0102,-0.9567,0.777,-1.4937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
